Date,AT,BE,BG,CY,CZ,DE,DK,EE,EL,ES,FI,FR,HR,HU,IE,IT,LT,LU,LV,NL,PL,PT,RO,SE,SI,SK,MT,EU27
2024-03-19,205418.6,243195.1,107728.3,10310.4,192128.5,1534263.5,102888.7,24245.3,128230.4,576748.4,250440.3,1314560.3,46528.7,116199.6,75942.8,895638.7,31472.5,18509.0,21204.2,317717.6,440176.0,135703.6,152193.2,434728.2,39122.1,81764.1,0,7497058.099999999
2024-03-20,202525.0,241047.8,107933.6,10613.5,190636.6,1526808.4,99771.9,24335.3,129064.0,681366.8,248408.3,1300815.6,46309.2,115313.1,76201.7,895366.4,31217.0,17985.9,21274.2,315965.6,439223.5,136023.0,150715.2,429415.4,39096.3,80950.1,0,7558383.399999999
2024-03-21,204593.8,242193.0,106875.1,10544.4,188862.6,1530064.6,99658.9,24010.3,129470.0,688194.0,246989.4,1277624.3,45906.0,114467.6,77309.2,888887.6,30889.7,18123.0,20949.1,319915.4,437497.0,136444.9,149401.1,419543.2,39027.9,80066.9,0,7527509.0
2024-03-22,196386.9,239899.2,106277.1,10520.6,184455.0,1506142.1,96702.9,23929.0,129610.8,677432.3,249746.0,1248379.9,45424.3,113695.7,75748.9,874094.0,30878.1,18356.9,21186.9,322534.2,436188.7,136416.6,147478.6,406140.7,38109.4,79913.3,0,7415648.1
2024-03-23,172779.7,218485.0,98787.0,10203.9,162247.4,1302386.6,83822.2,20893.3,122745.7,594890.6,236477.9,1179069.5,42078.4,104731.8,70095.7,749181.4,27225.6,17157.0,18304.7,276073.0,393443.6,119278.7,133713.9,378231.1,34146.6,72969.8,0,6639420.100000001
2024-03-24,160968.5,207934.7,94807.6,9284.8,157570.0,1189108.5,80207.8,20483.8,108367.9,532989.8,229597.9,1184929.2,39581.9,98301.8,66192.4,643528.9,26687.5,15623.5,17833.1,261891.3,352036.3,106060.0,121272.9,378505.7,32455.0,69600.1,0,6205820.899999999
2024-03-25,200602.1,239615.4,104814.7,8949.7,186786.8,1498887.3,97798.7,23528.7,105789.4,664018.6,257861.1,1383449.9,45295.1,111859.0,75757.4,842566.1,30314.1,17821.0,20507.0,314285.7,424375.6,131767.2,146412.9,435517.8,37159.6,78733.4,0,7484474.3
2024-03-26,201202.4,242101.2,104063.8,9969.0,188373.7,1510353.8,99024.4,23585.8,125413.1,687366.3,256552.7,1453567.3,46476.8,113879.8,77631.4,900098.6,30394.1,18341.2,20528.5,316141.9,430845.8,138718.3,144491.5,433381.9,38369.1,79192.1,0,7690064.499999999
2024-03-27,199624.2,244554.9,102446.1,10155.2,185822.9,1508844.3,94117.5,22916.2,121653.1,689208.9,250842.8,1457786.0,46238.2,114303.5,77645.3,901081.7,30065.7,18224.8,20215.5,320605.7,427108.5,139602.5,144502.3,423646.9,39044.6,78927.5,0,7669184.8
2024-03-28,202778.2,242299.0,97647.6,9942.9,182568.4,1499608.5,83427.8,21846.1,121407.0,624696.1,242067.8,1403132.0,46152.5,114189.7,77375.2,891811.0,29920.9,18320.5,19021.7,320757.5,429416.8,138801.5,141142.5,409074.9,39028.4,77677.7,0,7484112.200000002
2024-03-29,194237.3,238820.2,92687.2,9940.6,170580.8,1209255.0,77757.1,20276.2,118516.0,558830.0,225683.7,1358125.4,44688.1,112677.5,71195.1,869967.1,29774.7,18520.6,17246.8,302418.2,420226.2,120157.1,136097.7,376255.6,38277.0,67874.1,0,6900085.299999998
2024-03-30,165147.9,214845.4,86114.6,9331.6,152376.5,1201437.3,79518.7,19280.9,112423.8,567026.1,230452.0,1218615.3,41491.7,101033.3,67861.6,708039.1,26366.0,16901.5,16825.9,273024.9,370314.6,118062.2,126404.8,357853.9,32867.9,67866.6,0,6381484.1
2024-03-31,138114.2,186971.0,83481.1,8781.3,140983.3,1042586.8,74515.5,18376.2,101282.5,545645.0,212109.6,1128773.3,33593.3,88297.0,62556.8,539023.4,23392.3,14156.5,15280.6,246189.5,285458.2,104266.3,109057.2,345019.1,27394.4,60365.1,0,5635669.5
2024-04-01,147628.4,196552.9,88711.8,10237.1,147311.0,1121785.3,80323.6,21186.2,107888.1,571771.2,221084.0,1173084.3,35420.1,88783.1,62983.5,570189.1,24698.1,13789.4,16073.7,257972.7,286147.2,120105.0,116400.1,376839.7,29036.2,62270.1,0,5948271.9
2024-04-02,195950.5,239331.6,89416.3,10337.9,178802.9,1465875.7,99550.4,22493.2,119606.9,678530.6,252710.8,1352267.2,43174.0,106791.3,73784.8,823428.3,29549.8,17786.7,18934.1,311086.1,398945.1,140600.0,137415.3,427944.1,36358.8,77133.9,0,7347806.299999998
2024-04-03,200768.1,246740.3,89662.9,10263.8,182494.7,1522900.3,100317.0,23784.2,115091.6,683416.1,257156.6,1346749.9,44407.7,110933.5,75074.0,884791.8,31440.2,17586.5,20790.0,317209.2,423379.3,139374.9,137910.1,443576.1,38756.8,77366.3,0,7541941.899999999
2024-04-04,198425.0,242875.1,90021.6,10038.6,182660.2,1525256.8,100574.9,23618.9,115685.9,673562.3,257867.6,1292462.8,43616.3,111046.5,75141.3,876278.1,30767.0,17737.1,20601.1,314227.0,421169.8,137537.4,139383.8,447753.0,38301.5,77325.2,0,7463934.799999999
2024-04-05,191900.6,238329.4,88310.4,9768.2,179935.8,1497254.5,96431.5,24054.7,117007.7,667083.3,257859.1,1239255.9,43100.2,109656.7,73770.3,864350.2,30025.4,18196.2,20859.2,310116.6,414690.2,137267.4,136605.0,432702.2,37907.0,77044.2,0,7313481.900000002
2024-04-06,163879.8,208559.8,83853.1,9111.6,152705.0,1271189.4,79787.5,21140.7,113251.8,598915.1,235943.0,1070465.5,40255.3,101377.7,67131.0,731511.5,26879.7,16640.6,18579.5,267672.2,372695.8,121350.5,127205.6,389057.0,34029.5,70643.3,0,6393831.499999999
2024-04-07,147062.7,195533.1,83001.4,8541.9,145967.9,1155340.6,76203.1,19849.5,101445.3,539316.0,227121.8,996142.9,36811.1,94798.2,63014.4,642426.4,25446.8,14765.3,17125.9,249365.0,332237.3,107328.6,110090.6,362157.6,31948.5,66697.0,0,5849738.8999999985
2024-04-08,188542.9,229924.9,87152.0,9959.2,173342.1,1495223.6,90538.5,21806.4,113288.4,643934.8,235528.5,1166268.8,42719.0,107190.4,73785.7,837584.7,29332.9,17381.4,19927.7,305374.0,405067.4,133284.5,129618.7,387620.8,36688.0,74711.9,0,7055797.200000002
2024-04-09,191421.2,238641.4,89069.1,11012.2,177927.4,1520257.0,94441.9,21674.9,117351.5,667060.9,231229.9,1262990.3,43874.5,110262.9,73210.2,868250.2,30069.3,18366.9,19524.8,312203.8,414216.5,134301.1,132474.5,382153.3,37782.2,75907.9,0,7275675.8
2024-04-10,197322.4,238537.2,89375.4,10136.3,181445.5,1528356.6,95780.2,21437.2,116979.6,668122.2,233310.6,1310327.7,43799.4,109620.1,74457.5,876535.3,29622.9,17790.1,19229.6,308601.4,414708.1,133880.3,132693.1,384147.4,38440.8,76556.9,0,7351213.8
2024-04-11,192439.4,242711.6,88961.1,9789.8,178223.7,1524741.3,96359.5,21771.4,117643.1,669683.7,231192.3,1269439.9,43693.0,109592.6,73338.3,866259.9,29564.0,18113.4,19185.1,317520.8,411126.1,135102.3,133536.3,380797.4,38045.2,76040.3,0,7294871.5
2024-04-12,186700.7,235100.8,86833.5,9769.5,176204.6,1491163.2,93455.0,21284.9,117121.4,663755.3,231824.0,1198544.7,43119.0,108198.3,72470.5,853518.7,29413.8,18546.7,19199.0,305809.9,410464.1,134872.3,132882.3,368433.9,37566.5,75435.3,0,7121687.899999999
2024-04-13,159587.6,205776.7,82707.6,9051.9,150736.8,1263039.2,77609.8,19300.2,114458.2,591536.5,211915.2,1040649.7,40164.7,99803.7,65061.6,732075.2,26969.8,16823.4,17462.0,268596.0,369362.8,117238.0,122762.6,326038.9,33916.0,68771.3,0,6231415.4
2024-04-14,144661.1,194164.6,80824.7,8654.0,145244.0,1148174.1,77526.0,19250.6,104563.5,538143.8,207290.9,958902.2,37640.4,95799.9,62237.3,646871.3,25782.1,14776.3,16451.3,249304.4,329592.0,108598.7,108365.7,328122.5,32240.4,66587.6,0,5749769.399999999
2024-04-15,188462.1,234275.8,84967.3,10095.3,174241.4,1489368.4,91714.4,21736.0,118069.3,648939.4,230205.2,1172841.4,43480.0,107311.8,71403.2,835342.2,29487.8,17291.7,19517.8,311930.3,402119.4,129998.9,126959.4,377706.0,36536.5,74178.9,0,7048179.900000001
2024-04-16,197621.9,242160.4,87210.6,10216.3,180964.8,1536693.6,93001.7,22198.9,118985.2,663666.3,235502.9,1263543.7,44262.7,111294.4,72051.4,868621.7,30322.2,18547.8,19664.6,315024.0,415102.0,131992.2,132643.6,388957.6,38754.9,77655.8,0,7316661.2
2024-04-17,197363.0,244813.0,87811.3,10198.8,183322.3,1538749.9,93443.7,22367.5,117211.3,660536.7,240066.6,1327233.2,44439.5,110784.8,73182.7,865522.2,30028.1,18398.3,19782.2,315701.6,419698.5,132426.3,143429.6,398483.4,38045.7,77058.7,0,7410098.899999999
2024-04-18,200177.8,244226.7,90252.5,10246.2,185150.8,1532588.2,94146.9,22961.6,113411.4,659815.2,242031.8,1371992.6,44384.7,110895.0,72455.5,873337.7,29906.6,18547.8,19980.4,316418.8,421762.3,132390.3,144113.3,403783.8,38537.3,77203.2,0,7470718.3999999985
2024-04-19,195934.3,244654.9,89428.2,9830.9,185869.9,1532957.6,93322.8,23802.1,114557.7,653724.6,245509.1,1345049.1,44535.3,109727.9,71457.9,860730.9,29871.9,19022.3,20235.3,315860.2,420253.4,132221.1,139303.9,404519.0,37862.3,77175.3,0,7417417.900000001
2024-04-20,170300.0,217594.7,89368.5,9443.9,162100.9,1291520.7,79770.9,21148.4,110109.7,584445.3,233099.0,1214566.9,42028.7,101678.3,64980.0,738104.5,27380.3,17369.6,18052.9,272720.6,383872.9,114683.5,128716.6,368611.3,34374.4,71086.9,0,6567129.399999999
2024-04-21,155980.6,208126.0,88597.3,8568.0,158112.5,1189357.0,76875.6,20273.3,99794.6,530134.5,222970.1,1197738.0,39448.5,97303.4,61369.9,646561.0,26101.5,15103.6,17243.5,255806.2,346383.2,105474.1,113918.7,367496.9,32865.6,68557.8,0,6150161.4
2024-04-22,199447.6,240398.8,92332.7,9850.4,185614.7,1501795.4,94027.3,24112.7,111709.1,639328.4,244267.0,1424783.3,45495.0,110105.7,68841.2,850617.4,30568.5,17831.3,20802.9,313341.8,413985.3,127003.8,134322.3,411426.3,37203.5,76215.3,0,7425427.699999999
2024-04-23,206516.0,245831.1,99312.5,10213.7,188129.5,1535658.3,96764.2,24246.5,120479.7,663754.3,244395.3,1473207.3,46443.5,112689.3,70821.0,891087.6,30266.8,18382.8,20501.3,318969.8,424377.0,130678.4,141964.2,405404.1,39348.6,77280.9,0,7636723.699999999
2024-04-24,204788.8,248203.5,93203.6,10728.4,187502.0,1539797.6,95433.4,23452.2,116268.5,665043.8,235530.9,1487997.9,47030.3,114361.9,71761.2,850461.5,30038.0,18067.9,20204.5,319781.7,427951.6,128243.4,136529.6,400157.1,39443.7,78707.4,0,7590690.400000001
2024-04-25,203421.0,247082.2,95102.1,11745.7,186404.8,1535278.2,93390.9,23934.2,114665.7,666633.8,233519.7,1444686.0,46074.0,111904.7,72488.0,644221.9,29919.0,18298.8,20793.2,320338.7,423695.8,110899.1,140928.8,396543.0,39351.6,77307.5,0,7308628.4
2024-04-26,196011.5,242138.5,91405.4,11000.3,181259.9,1510465.4,83769.3,22935.8,113172.6,663138.2,235495.9,1378868.1,45549.1,110443.3,71071.2,782109.8,28655.0,18514.9,19762.1,305083.6,418853.4,124072.4,136829.6,386860.4,36710.7,76544.4,0,7290720.8
2024-04-27,164512.1,212545.5,87663.2,10492.2,153204.1,1267880.0,77805.4,19975.1,109204.6,598963.8,215432.0,1195357.8,41887.9,101302.2,65296.7,744177.8,25559.4,16723.4,17457.8,253657.4,375863.7,114914.6,123746.7,347135.6,30413.2,69637.7,0,6440809.9
2024-04-28,147152.0,199180.0,85258.6,9295.2,145831.5,1160538.8,75147.8,18804.2,102066.7,543795.8,205703.5,1108107.1,37998.9,95246.0,61901.4,639266.1,24492.3,14595.8,16523.7,253032.1,334200.2,105681.1,109951.4,333977.4,31348.8,66260.9,0,5925357.3
2024-04-29,186865.9,229482.2,89881.7,10839.0,170634.3,1463912.3,89837.0,21192.6,115966.2,653677.0,222978.6,1284938.7,43016.9,106972.6,69318.9,819389.3,28561.6,17160.2,18783.0,303916.9,398019.3,128111.9,122777.6,370749.5,35521.2,73396.8,0,7075901.2
2024-04-30,185414.7,229670.8,93294.4,9965.6,168832.6,1482679.6,84440.8,20370.0,117976.5,636468.4,223646.3,1234927.9,43127.8,103905.1,71202.3,826930.9,27844.6,18214.6,18238.0,309759.0,387208.3,131024.1,133708.9,345816.5,34153.7,73132.6,0,7011953.999999998
2024-05-01,153323.6,209087.8,85755.6,8753.4,147583.5,1205465.6,79016.3,18632.9,101262.8,570306.4,200694.4,1114956.3,37187.6,88169.0,67802.1,645597.3,24350.5,14879.9,16222.4,311768.8,332924.5,114316.2,117038.2,312968.0,28044.4,67095.5,0,6073203.000000001
2024-05-02,187346.3,228461.4,89066.3,10025.1,166688.8,1477653.3,91061.1,20549.0,114241.0,669614.7,219851.5,1281883.7,42031.6,103591.2,70720.9,828512.5,27656.7,18478.5,17909.8,311120.6,373836.8,132071.1,134583.2,339889.5,27224.9,72624.8,0,7056694.3
2024-05-03,193925.3,234725.1,93853.4,10820.8,168023.8,1488186.6,87478.3,20618.2,117748.3,668834.3,220225.3,1277360.6,43894.5,107887.0,71288.6,850097.8,28108.9,18586.1,17796.8,312502.4,322982.9,134568.0,135942.3,333068.8,33036.0,73653.0,0,7065213.1
2024-05-04,159379.8,205113.8,87382.7,9758.4,144475.6,1252059.3,75627.0,18108.3,107750.0,595534.5,202660.4,1145202.8,39783.3,98047.6,65057.0,728486.6,25189.3,16353.2,15881.3,264214.2,339095.4,116986.9,123802.2,296709.1,32594.5,67255.8,0,6232509.0
2024-05-05,143260.5,194816.5,81507.2,9295.8,140698.6,1143046.2,74880.7,17700.0,91253.1,540285.0,200627.2,1032071.7,36924.7,93073.6,59924.6,628614.0,24299.4,14793.4,15162.0,247843.7,326543.1,109041.6,106319.0,300743.1,31874.7,64780.8,0,5729380.2
2024-05-06,185773.0,231058.2,80242.0,10351.8,167818.2,1468792.8,89858.0,20673.2,104112.9,642612.5,226732.2,1226952.4,42401.4,105292.5,63805.9,822547.7,28237.2,17779.0,18380.4,301335.1,389884.4,128300.6,127800.6,357255.4,35126.2,72212.0,0,6965335.6000000015
2024-05-07,192422.4,231979.5,86947.0,10226.1,170471.5,1507233.8,91243.1,21308.8,121313.3,660738.7,227366.3,1210242.9,43113.1,108028.2,69119.4,873760.3,28466.3,18350.7,18821.5,304089.0,403614.4,132146.5,135415.5,360762.2,37384.5,73164.1,0,7137729.099999999
2024-05-08,193412.3,211187.8,89651.1,10157.5,148240.8,1483001.7,87611.8,21674.7,122500.0,662323.1,228715.5,1022182.6,43040.4,108716.9,70650.0,872399.3,28560.6,17923.6,19123.5,301961.8,403786.5,134399.0,141531.4,359567.8,38062.9,69480.1,0,6889862.7
2024-05-09,151507.9,198994.7,93189.4,10546.3,165265.2,1198123.3,79314.5,21740.9,121392.4,664989.3,207884.6,977469.5,42885.7,107877.7,69933.8,869014.7,28829.8,15518.0,19435.0,254556.6,403881.0,133920.4,143985.8,327288.0,37214.5,71869.5,0,6416628.5
2024-05-10,172236.8,212842.2,91923.6,10743.6,166805.0,1364483.3,81537.3,21584.5,120370.2,662088.3,224011.7,1085153.9,42975.5,107071.0,68799.2,856304.9,28446.2,18671.2,19006.7,279580.9,407363.2,132732.2,124719.3,332898.0,36419.9,73097.2,0,6741865.800000003
2024-05-11,158304.6,201025.3,85036.1,9842.6,143894.7,1239931.5,73666.9,18853.3,110459.8,589202.1,202713.8,1020661.1,39636.5,98288.5,62534.4,735530.7,25237.1,16433.1,16686.7,263966.2,368349.9,114928.2,125773.6,305081.0,32777.4,67148.8,0,6125963.899999999
2024-05-12,141932.2,191180.2,84465.9,9033.6,139867.6,1129368.0,72196.9,18086.1,102103.3,535424.6,193008.6,944492.9,36658.2,92227.2,59910.9,640065.7,24136.9,14738.5,16019.3,251964.9,323567.8,105969.7,116581.6,293403.3,31758.7,64475.3,0,5632637.9
2024-05-13,186759.1,226756.2,90361.3,10377.0,166931.1,1460604.6,89095.1,20762.8,117629.2,651102.6,212094.9,1133820.8,41829.2,104248.3,68229.8,840910.4,27549.4,17660.6,18501.5,308107.9,389488.6,128015.8,135018.0,334408.3,36252.1,72314.0,0,6888828.6
2024-05-14,189120.8,233205.9,91759.6,10364.4,169501.7,1499789.0,90924.7,20580.0,120771.4,658974.7,205779.6,1187139.1,43231.6,107644.5,68897.2,877215.7,28098.6,18306.2,18765.7,314807.8,404347.3,131686.5,137802.3,327919.8,37749.8,73720.5,0,7068104.399999999
2024-05-15,189872.7,236108.0,95288.9,10284.8,170171.7,1508855.8,91384.6,20493.2,118701.1,659826.7,204173.3,1180863.4,43050.2,107994.3,68817.1,886259.3,28280.6,18322.8,18785.7,313344.1,405591.9,132050.8,140364.8,328041.2,38084.2,74000.7,0,7089011.9
2024-05-16,191837.2,232741.4,94114.0,10416.1,170198.1,1506287.9,91269.8,20301.2,119482.8,661093.1,204261.1,1191946.6,43442.9,108690.3,68860.4,881331.1,28102.6,18406.0,18689.3,313270.6,406384.2,133335.6,139590.1,326291.9,38846.5,74122.3,0,7093313.099999999
2024-05-17,188769.7,229525.0,91425.7,10529.6,169279.5,1469321.4,86433.7,19962.5,119985.7,656477.7,202877.7,1171161.5,43165.4,109233.4,68899.7,872395.0,27910.8,18939.1,18319.5,309436.5,404822.1,131900.7,140921.8,315298.4,37648.8,74422.5,0,6989063.4
2024-05-18,157047.3,200251.4,86090.8,10041.6,142833.1,1221501.1,72240.7,17437.9,115358.2,581612.6,187711.7,1026571.7,40112.6,97384.3,62441.9,751355.1,25517.2,16647.1,16279.3,263952.4,359450.7,114749.6,128971.8,275757.9,32480.7,67160.2,0,6070958.899999999
2024-05-19,136944.6,184911.5,88593.8,9372.2,138290.3,1021201.5,68832.3,16473.3,105598.2,527843.1,177633.7,919153.4,37270.1,86644.0,59006.9,652514.8,24547.8,13921.8,15647.0,240960.3,318699.2,105847.2,115428.8,281016.8,30965.6,64518.4,0,5441836.6
2024-05-20,143674.9,187252.6,89585.8,11087.7,165255.7,1088425.5,72857.9,19360.8,121463.3,643343.4,209381.9,971845.9,42880.2,86327.7,68876.9,849408.4,27887.1,13764.3,18250.6,252425.6,391731.9,128281.5,131303.1,318227.2,36039.1,72479.6,0,6161418.599999999
2024-05-21,189631.1,227016.2,89133.7,11367.7,169393.5,1458070.2,89676.7,19844.5,126122.1,663094.5,204836.9,1158605.6,44170.2,105315.2,68874.2,885351.1,28400.1,18820.4,18240.9,309486.0,409008.9,132257.8,135991.4,327361.0,38584.4,74205.6,0,7002859.900000001
2024-05-22,190010.2,231306.8,89104.2,11878.5,169535.1,1502349.2,91937.2,19782.7,125676.2,664760.4,202477.8,1168922.7,43440.5,109353.0,68992.3,882380.2,28649.2,18254.6,18304.9,311274.6,411813.0,132535.3,138212.8,328161.1,38030.8,74609.0,0,7071752.299999999
2024-05-23,190664.8,228907.8,88557.2,11695.2,167493.7,1489627.3,92125.1,19923.9,126134.2,666500.0,201269.8,1170465.9,43075.8,109231.3,69170.6,882952.6,28878.6,18300.1,18597.1,308868.3,412090.5,132139.8,139205.0,324991.9,37992.8,74015.8,0,7052875.099999998
2024-05-24,186241.3,226467.7,80336.9,11210.2,165122.5,1443318.0,86324.7,19791.4,125292.7,662211.0,202480.7,1154117.6,43107.4,108226.1,68949.1,876705.5,28572.2,18562.3,18489.9,308856.6,407980.5,132682.8,135473.5,314850.6,37458.7,73253.9,0,6936083.800000001
2024-05-25,158481.6,200298.4,79235.9,10195.6,140695.5,1223701.8,74736.1,17159.6,118036.4,592589.9,185350.5,1000305.3,40474.3,99813.6,62878.0,750679.4,25548.2,16545.9,16323.1,266074.7,369473.7,114928.7,123943.2,279387.7,33139.4,66913.6,0,6066910.1000000015
2024-05-26,143794.3,190840.1,81134.5,9563.8,136739.7,1113455.6,73847.8,16614.1,105237.9,541551.3,177112.5,946065.4,37334.1,93702.6,58638.2,642281.0,24659.6,14559.4,15874.6,248201.6,329139.3,106343.4,110421.5,275155.8,31943.0,64566.2,0,5588777.3
2024-05-27,186024.3,223453.2,86815.0,11016.9,164227.2,1444192.3,89860.7,19537.4,121006.8,655382.6,199556.0,1137269.1,42438.8,106133.5,64166.1,843296.3,28276.4,16965.0,18589.5,302650.6,397708.6,128331.1,130833.8,324807.2,36220.5,72396.8,0,6851155.699999998
2024-05-28,192354.7,232293.3,88233.5,11010.1,167089.3,1482622.3,92735.7,19775.1,124686.2,678986.1,199971.5,1161505.7,43407.5,109066.5,67784.6,887822.9,28793.1,17873.1,18724.1,307152.4,410540.3,134444.7,136141.7,323817.5,37770.2,73677.4,0,7048279.500000001
2024-05-29,186913.8,233964.2,88971.7,10900.6,166716.9,1469661.1,92677.6,19777.1,124171.2,693254.1,199129.5,1187133.6,42871.4,109456.6,69324.6,893326.6,28625.4,17642.0,18626.6,306902.4,394826.9,133655.1,137993.4,326941.1,37954.1,73839.8,0,7065257.399999999
2024-05-30,152689.2,230164.2,89107.8,10798.9,166492.7,1188265.2,91437.4,19762.4,125516.7,700130.1,199159.8,1161949.9,37709.3,109720.9,69499.1,892043.0,28622.3,17581.9,18723.6,306597.1,329213.7,120154.3,135771.4,326429.9,38058.4,73656.5,0,6639255.699999999
2024-05-31,177308.3,229215.8,88263.1,10753.6,163005.0,1333062.7,88251.0,19696.9,125640.7,682927.5,201310.1,1150399.0,41820.7,108752.5,67346.3,874950.2,28300.7,17886.8,18615.8,302843.6,365924.9,129676.4,134371.5,314652.2,37841.2,73301.3,0,6786117.800000001
2024-06-01,161061.7,206701.3,84451.0,9913.5,140629.3,1230473.3,74740.8,17066.2,120604.7,604032.1,178973.5,1018000.9,40606.2,98251.4,61949.5,712781.2,25345.6,16536.2,16397.3,265580.2,369035.6,120520.6,127214.5,280202.3,32761.1,66846.0,0,6080675.999999998
2024-06-02,144396.3,191171.8,83328.4,9876.6,136578.1,1108815.0,73981.0,16472.8,115143.3,550828.3,175363.2,958295.3,37739.7,93243.2,58308.7,612008.9,24496.8,14373.7,15780.6,245566.2,328339.3,110961.5,115027.3,276846.1,31588.6,64524.1,0,5593054.8
2024-06-03,189510.7,224366.6,90075.9,13513.6,164609.7,1427054.4,91180.6,19338.6,135012.6,669808.4,195358.1,1135588.8,42773.2,106213.7,61843.2,828868.2,28194.8,16908.8,18133.8,303417.3,395275.6,134109.8,131071.1,325846.2,36524.1,72234.5,0,6856832.299999999
2024-06-04,192018.4,231484.3,91400.7,14919.9,166616.5,1475266.9,84297.2,19574.0,144970.6,697162.5,195624.2,1154548.9,43558.9,109245.7,67399.5,891452.2,28443.3,17944.5,18277.2,307948.1,408991.6,138450.3,136427.7,324772.4,37656.5,73985.1,0,7072437.1
2024-06-05,190490.9,234141.6,92127.2,15767.0,166190.5,1483100.9,78248.7,19513.1,146127.7,710895.9,194350.4,1150231.3,44168.0,109907.5,69326.8,902089.5,28496.3,17826.4,18499.0,304532.0,410542.2,138186.2,137355.0,318924.1,37859.5,73704.5,0,7092602.2
2024-06-06,192947.6,229825.5,91985.0,16875.8,165581.8,1469573.5,91522.4,19539.3,147069.0,725047.2,195553.6,1144491.0,45037.1,112218.4,69261.9,911799.9,28291.5,17815.2,18180.3,303949.9,409243.8,139383.4,138601.2,294821.0,38340.2,73890.4,0,7090845.900000001
2024-06-07,187036.2,228523.5,92115.2,17514.2,161892.6,1421880.3,87282.7,19124.1,149347.5,723665.3,197473.3,1125742.8,45896.6,111904.8,68507.8,920372.8,27848.1,18156.0,17816.3,300192.6,404040.6,139754.7,138958.7,303098.8,37910.6,73275.8,0,7019331.899999998
2024-06-08,159788.0,200445.3,87442.2,15764.1,139595.9,1211523.6,76000.9,16740.2,142951.7,629584.5,174271.0,987687.0,44010.7,103306.5,62183.3,809179.4,24937.8,16195.3,15786.6,261613.8,365515.6,119179.4,127493.2,285243.3,34359.9,67218.9,0,6178018.1
2024-06-09,145640.2,187364.8,86797.6,13928.1,135838.5,1087682.0,74313.0,16407.5,133597.3,565317.7,176963.7,917101.4,41913.7,97158.7,60018.4,710185.6,24278.5,13955.0,15121.8,243168.1,326185.8,106710.6,115710.8,283468.3,32687.1,64858.1,0,5676372.299999998
2024-06-10,188957.9,230069.5,95086.8,15690.3,163346.0,1413971.7,89616.0,18967.3,153325.3,671854.9,196316.7,1097554.6,46642.6,109643.3,66554.3,900262.0,27911.7,16793.5,17706.3,306504.9,393092.2,116773.7,135592.0,332952.1,37591.0,73254.2,0,6916030.8
2024-06-11,192925.1,232147.4,97606.1,15921.9,164462.5,1458225.2,90381.6,19168.5,164353.3,684965.5,193833.1,1133618.5,45839.3,110967.4,68983.3,938710.5,28274.5,17550.1,18000.7,302629.6,404944.6,132685.6,139803.5,329264.9,38416.1,73985.4,0,7097664.199999999
2024-06-12,193760.2,233990.1,97096.9,16522.8,164587.9,1454877.2,90513.6,19182.8,171235.0,681157.4,192367.2,1146963.9,45209.2,109995.6,69186.3,933686.9,28313.2,17151.9,17972.8,303515.2,405339.6,135659.7,139156.0,330902.5,38598.1,74448.2,0,7111390.2
2024-06-13,192568.4,234338.4,96224.8,17722.5,164722.6,1454655.6,89977.1,19165.3,174920.0,684064.1,192032.1,1141317.3,43964.2,109137.7,70148.6,914517.6,28185.1,17432.9,18063.6,305882.4,406228.8,135242.4,138739.7,329403.4,38470.5,73955.0,0,7091080.100000001
2024-06-14,186647.4,236585.2,91826.0,18632.6,162032.1,1439773.4,87382.8,19071.5,165137.2,691878.5,190978.9,1148641.4,43217.6,108061.2,67689.2,903254.8,27843.5,18111.4,17834.1,306252.5,401982.1,135191.0,136116.2,313851.8,37101.6,72768.0,0,7027861.999999999
2024-06-15,159025.4,204184.8,84803.2,17066.1,138320.5,1213372.0,76408.6,16562.2,144963.9,609557.6,174220.5,995416.5,40966.3,99331.6,62172.0,773581.6,25296.2,16161.3,16059.5,263709.1,365766.0,115516.2,125146.5,284047.1,33244.8,66495.8,0,6121395.299999999
2024-06-16,143866.8,193731.3,84183.0,14806.5,134092.1,1087454.7,72226.9,16292.9,133415.4,557315.1,168230.0,936104.7,38903.8,94622.0,58715.8,673788.7,24802.4,14144.7,15599.7,246395.2,326827.0,107060.0,114585.5,278764.5,31227.8,64375.0,0,5631531.5
2024-06-17,186787.1,224749.4,92513.8,15663.9,163067.6,1416750.1,87907.1,18944.4,153321.0,678778.7,188242.1,1123037.9,44986.5,109463.9,66852.2,899713.7,28335.0,16696.1,17946.0,299120.2,395199.6,130175.3,135897.7,326518.1,36345.6,72102.3,0,6929115.3
2024-06-18,193288.3,233888.5,94799.7,15904.0,166860.3,1466438.5,88581.8,18945.8,167330.5,693236.8,184359.4,1156097.9,47036.5,114941.9,68785.5,969444.0,28691.5,17618.1,18029.1,307860.8,413170.9,133783.7,142402.5,323005.7,38287.7,74716.4,0,7177505.8
2024-06-19,195854.5,231433.9,96085.3,16196.1,167799.8,1469806.8,89493.7,19219.2,172430.9,682693.3,182557.7,1160675.8,49195.8,118133.9,68131.0,1003628.9,28672.2,17362.9,18022.0,303609.4,413413.5,133217.7,145971.0,326335.5,39413.2,75815.2,0,7225169.200000003
