Date,AT,BE,BG,CY,CZ,DE,DK,EE,EL,ES,FI,FR,HR,HU,IE,IT,LT,LU,LV,MT,NL,PL,PT,RO,SE,SI,SK,EU27
2007-02-08,68369.4,,,,,37820.119999999995,,,,119805.75,,154574.86,,,,71484.2,,,,,,,42192.35,46949.28,,,13573.08,554769.0399999999
2007-02-09,72134.95,,,,,38100.55,,,,123572.54999999999,,162009.93,,,,72823.72,,,,,,,43780.17,47921.490000000005,,,13654.710000000001,573998.07
2007-02-10,71745.9,,,,,38032.200000000004,,,,127976.23000000001,,157557.28,,,,75067.59,,,,,,,45309.68,48876.49,,,14014.42,578579.79
2007-02-11,70863.62,,,,,37647.39,,,,138444.55,,160585.35,,,,76377.14,,,,,,,48431.78999999999,49821.740000000005,,,14472.0,596643.5800000001
2007-02-12,72101.61,,,,,38320.26,,,,136948.16999999998,,167868.26,,,,74471.39,,,,,,,51397.979999999996,49618.19,,,13302.199999999999,604028.0599999999
2007-02-13,72327.4,,,,,38778.19,,,,138563.8,,167622.25,,,,76481.17,,,,,,,50821.71,50095.700000000004,,,13370.300000000001,608060.52
2007-02-14,68976.52,,,,,39569.17,,,,139292.9,,178660.05,,,,77227.16,,,,,,,50924.53,50327.770000000004,,,13153.509999999998,618131.61
2007-02-15,72559.49,,,,,39732.090000000004,,,,138997.52000000002,,181231.47,,,,76602.7,,,,,,,52973.3,49862.159999999996,,,13461.41,625420.14
2007-02-16,69724.49,,,,,39619.92,,,,141585.87,,183430.06,,,,77000.51,,,,,,,56192.47,50176.28,,,13437.4,631167.0
2007-02-17,67243.27,,,,,39401.659999999996,,,,148786.33,,184404.40000000002,,,,77072.81,,,,,,,58102.27,47467.15,,,12675.76,635153.65
2007-02-18,67409.2,,,,,38899.85,,,,147071.6,,185128.98,,,,77921.75,,,,,,,58568.49,46324.67,,,13031.640000000001,634356.18
2007-02-19,64979.38,,,,,39038.259999999995,,,,139496.0,,181555.33,,,,77760.91,,,,,,,61498.479999999996,47481.41,,,13217.710000000001,625027.48
2007-02-20,63583.05,,,,,38478.810000000005,,,,137634.27,,179931.81,,,,77498.42,,,,,,,60820.020000000004,48373.72,,,12804.41,619124.51
2007-02-21,63771.15,,,,,38437.0,,,,126734.53,,182862.83000000002,,,,77696.09,,,,,,,60095.600000000006,48384.56,,,13000.17,610981.93
2007-02-22,66228.46,,,,,38842.079999999994,,,,126067.29999999999,,189384.54,,,,74645.41,,,,,,,55544.21,51092.69,,,12987.93,614792.6200000001
2007-02-23,64920.32,,,,,38968.3,,,,129513.46,,191926.93000000002,,,,75605.95999999999,,,,,,,55863.81,47560.77,,,12920.15,617279.7000000001
2007-02-24,65731.23,,,,,38975.66,,,,129553.6,,194943.18,,,,75694.81,,,,,,,55735.84,45020.47,,,13044.13,618698.92
2007-02-25,68255.26000000001,,,,,38882.69,,,,127120.73000000001,,206349.65,,,,76581.34999999999,,,,,,,55190.7,45002.45,,,13166.289999999999,630549.1200000001
2007-02-26,68298.33,,,,,38878.97,,,,129441.01,,200606.72999999998,,,,77610.02,,,,,,,53696.03,43944.2,,,12793.64,625268.9299999999
2007-02-27,68921.89,,,,,39662.659999999996,,,,128883.5,,196394.55000000002,,,,77496.47,,,,,,,52980.11,45428.9,,,12625.55,622393.6300000001
2007-02-28,69540.0,,,,,39352.7,,,,124192.35,,186081.86000000002,,,,77030.06,,,,,,,52921.810000000005,46036.729999999996,,,13152.74,608308.25
2007-03-01,74017.22,,,,,41883.21,,,,130457.79999999999,,193294.71000000002,,,,77103.06,,,,,,,51025.7,47280.89,,,13024.69,628087.2799999999
2007-03-02,77339.28,,,,,41829.270000000004,,,,132999.58000000002,,194559.23,,,,80457.93,,,,,,,50887.18,46382.11,,,13001.849999999999,637456.43
2007-03-03,78723.42000000001,,,,,43086.45,,,,130675.90000000001,,187432.12,,,,84510.06,,,,,,,50999.59,47068.91,,,12935.75,635432.2
2007-03-04,78657.33,,,,,42476.81,,,,130669.9,,187152.94,,,,85429.12999999999,,,,,,,51640.23,47374.99,,,13210.06,636611.39
2007-03-05,76223.47,,,,,42923.770000000004,,,,105390.69,,190357.65,,,,84915.06,,,,,,,50138.16,47410.97,,,13188.19,610547.96
2007-03-06,77112.28,,,,,41440.310000000005,,,,104779.93,,193153.72,,,,85216.98,,,,,,,49368.06999999999,47320.649999999994,,,13123.800000000001,611515.74
2007-03-07,77414.11,,,,,41445.29,,,,104848.44,,196486.28999999998,,,,88410.5,,,,,,,50152.78,47472.08,,,12272.26,618501.75
2007-03-08,84599.27,,,,,41360.4,,,,106720.34000000001,,195910.11000000002,,,,88099.33,,,,,,,49792.43,46203.04,,,11953.76,624638.68
2007-03-09,84622.51000000001,,,,,42267.24,,,,105622.5,,195884.08000000002,,,,87925.86,,,,,,,40305.86,48829.6,,,11669.32,617126.97
2007-03-10,85650.34000000001,,,,,41870.49,,,,103834.40000000001,,194828.37,,,,85648.7,,,,,,,37879.39,48516.29,,,11700.05,609928.03
2007-03-11,83214.0,,,,,42023.06,,,,99348.1,,195615.25,,,,81963.7,,,,,,,36932.19,48002.33,,,11733.48,598832.11
2007-03-12,81779.93,,,,,42222.009999999995,,,,99384.12,,193478.01,,,,79444.62,,,,,,,36701.79,47750.66,,,11438.95,592200.09
2007-03-13,81122.15,,,,,42348.53,,,,97915.44,,192257.55,,,,77836.3,,,,,,,36344.770000000004,48118.94,,,11403.64,587347.3200000001
2007-03-14,82416.13,,,,,43177.159999999996,,,,98168.56999999999,,193255.07,,,,76351.01000000001,,,,,,,36304.54,47333.38,,,11379.43,588385.2900000002
2007-03-15,76997.54000000001,,,,,42721.8,,,,100971.95,,192363.06,,,,80968.31,,,,,,,36308.979999999996,47043.48,,,11362.460000000001,588737.58
2007-03-16,76529.03,,,,,42631.75,,,,99043.75,,184638.08,,,,80350.88,,,,,,,36780.740000000005,47291.0,,,11340.699999999999,578605.9299999999
2007-03-17,75391.32999999999,,,,,42520.92,,,,99092.87000000001,,172951.07,,,,78846.67000000001,,,,,,,36527.56,46402.7,,,11407.63,563140.75
2007-03-18,73876.87,,,,,42516.350000000006,,,,98395.48999999999,,175603.11,,,,79398.0,,,,,,,36959.380000000005,46051.04,,,11452.22,564252.46
2007-03-19,80938.65000000001,,,,,42094.07,,,,98759.11000000002,,198582.05000000002,,,,85313.29000000001,,,,,,,36175.0,45943.92,,,11486.16,599292.2500000001
2007-03-20,84505.22,,,,,42271.450000000004,,,,100220.79,,204474.11000000002,,,,82460.11,,,,,,,37640.6,45465.93,,,12376.019999999999,609414.23
2007-03-21,82929.34,,,,,41506.7,,,,90921.83,,191457.91999999998,,,,78471.59,,,,,,,38787.75,47043.91,,,12936.31,584055.3500000001
2007-03-22,76739.78,,,,,41432.01,,,,91842.29999999999,,188798.91,,,,75186.53,,,,,,,39877.16,46336.39,,,12674.56,572887.6400000001
2007-03-23,74242.51999999999,,,,,42933.71,,,,92024.75,,186530.75,,,,76177.58,,,,,,,40799.47,46879.22,,,13140.58,572728.58
2007-03-24,77993.48000000001,,,,,42312.55,,,,85396.86,,181585.18,,,,77016.18,,,,,,,40589.52,46519.84,,,13384.55,564798.16
2007-03-25,78564.76,,,,,41142.61,,,,84815.37,,176086.04,,,,79717.25,,,,,,,39953.630000000005,46363.53,,,13487.89,560131.0800000001
2007-03-26,81090.46,,,,,40369.689999999995,,,,86482.55,,166758.16,,,,78834.65000000001,,,,,,,40562.41,46401.16,,,13627.66,554126.7400000001
2007-03-27,81916.97,,,,,40503.74,,,,92345.67,,171893.2,,,,78307.17,,,,,,,40324.33,47717.63,,,13442.2,566450.9099999999
2007-03-28,85538.18000000001,,,,,40866.090000000004,,,,95578.59,,175032.49,,,,78704.45999999999,,,,,,,38302.53,47171.97,,,13042.5,574236.81
2007-03-29,85939.38,,,,,42457.409999999996,,,,88453.36,,183756.87,,,,80494.83,,,,,,,38927.42,47255.399999999994,,,12998.1,580282.7699999999
2007-03-30,85695.67,,,,,42975.0,,,,88870.04999999999,,195298.6,,,,82589.81999999999,,,,,,,38585.39,47673.19,,,13090.59,594778.3099999999
2007-03-31,88265.56999999999,,,,,43230.10999999999,,,,95319.54000000001,,198271.53,,,,83751.20999999999,,,,,,,38120.57,46699.0,,,13134.38,606791.91
2007-04-01,89462.4,,,,,43167.47,,,,95051.98,,194502.67,,,,83496.73,,,,,,,37438.94,46302.62,,,13146.16,602568.9700000001
2007-04-02,89577.45,,,,,43159.829999999994,,,,102793.8,,183477.01,,,,84704.07,,,,,,,38437.82,46277.97,,,13869.960000000001,602297.9099999999
2007-04-03,89723.78,,,,,43011.2,,,,110013.75,,184266.67,,,,87305.96,,,,,,,38952.78,45092.049999999996,,,14187.94,612554.1299999999
2007-04-04,89640.20999999999,,,,,42027.729999999996,,,,114658.01999999999,,199687.56,,,,96466.18,,,,,,,38673.91,44897.62,,,14570.0,640621.23
2007-04-05,89814.3,,,,,41728.17,,,,147163.38,,196359.56,,,,99541.23999999999,,,,,,,37605.03,45799.12,,,13955.25,671966.05
2007-04-06,90920.18,,,,,41905.31,,,,152265.84,,179218.03999999998,,,,90486.31999999999,,,,,,,37988.130000000005,45033.91,,,14165.449999999999,651983.1799999999
2007-04-07,91754.14,,,,,43204.47,,,,158372.14,,176955.56,,,,84626.01,,,,,,,36416.89,45833.0,,,14068.91,651231.12
2007-04-08,87919.01999999999,,,,,43873.88,,,,154951.94,,173227.31,,,,84317.31,,,,,,,35825.41,46444.200000000004,,,14062.82,640621.89
2007-04-09,86958.14,,,,,43562.880000000005,,,,145033.16999999998,,174853.11000000002,,,,84288.62000000001,,,,,,,35983.74,47114.619999999995,,,14441.15,632235.43
2007-04-10,87115.81999999999,,,,,47748.33,,,,142969.28,,178493.82,,,,85888.07,,,,,,,36755.04,46976.24,,,14520.009999999998,640466.61
2007-04-11,86392.6,,,,,46999.54,,,,141574.4,,171643.21999999997,,,,89600.56,,,,,,,37846.909999999996,47034.82000000001,,,14601.28,635693.3300000001
2007-04-12,85480.32,,,,,49675.04,,,,152937.69,,172833.23,,,,90617.75,,,,,,,36079.72,48096.86,,,14904.26,650624.87
2007-04-13,82084.69,,,,,49347.420000000006,,,,153579.89,,178506.35,,,,91413.25,,,,,,,35715.08,48902.509999999995,,,14844.8,654393.9900000001
2007-04-14,84793.12,,,,,48059.71,,,,146576.2,,175709.86000000002,,,,95562.47,,,,,,,34839.41,47650.3,,,13743.69,646934.76
2007-04-15,86281.96,,,,,50302.53,,,,144666.74,,170316.91999999998,,,,99439.26000000001,,,,,,,33524.77,45369.25,,,12952.890000000001,642854.32
2007-04-16,86423.57999999999,,,,,51930.4,,,,142822.81,,172611.19,,,,102804.93,,,,,,,32707.559999999998,44748.380000000005,,,13033.53,647082.38
2007-04-17,86747.26999999999,,,,,52664.38,,,,141864.80000000002,,171574.17,,,,103178.16,,,,,,,32208.74,41251.159999999996,,,12323.66,641812.34
2007-04-18,85371.51999999999,,,,,52712.829999999994,,,,143486.88,,170760.21000000002,,,,100382.34999999999,,,,,,,32653.23,41342.21,,,12081.9,638791.13
2007-04-19,82361.93000000001,,,,,50604.16,,,,149301.92,,168819.54,,,,98190.02,,,,,,,31401.12,42335.15,,,12171.34,635185.18
2007-04-20,79991.02,,,,,50358.61,,,,157001.89,,164865.88999999998,,,,98302.34,,,,,,,31168.6,42019.32,,,12237.070000000002,635944.74
2007-04-21,78533.36,,,,,48901.84,,,,156741.91,,158681.94,,,,97758.90000000001,,,,,,,30346.87,42119.48,,,12184.93,625269.2300000001
2007-04-22,76778.37000000001,,,,,48093.26,,,,157145.04,,157964.59,,,,100262.20000000001,,,,,,,30204.11,41980.03,,,12305.33,624732.93
2007-04-23,77896.48999999999,,,,,47471.97,,,,155407.71000000002,,161196.43,,,,102513.28,,,,,,,28964.579999999998,40548.67,,,12071.619999999999,626070.75
2007-04-24,80947.94,,,,,42480.61,,,,153238.79,,158546.03,,,,103825.19,,,,,,,29174.629999999997,39715.37,,,12271.5,620200.06
2007-04-25,85145.13,,,,,40743.979999999996,,,,159104.3,,151691.01,,,,107096.7,,,,,,,28487.93,41960.47,,,12224.25,626453.77
2007-04-26,85388.84,,,,,40873.36,,,,161479.74,,151433.49,,,,101847.0,,,,,,,28808.4,42048.47,,,12086.82,623966.1199999999
2007-04-27,86126.99,,,,,41099.450000000004,,,,161603.85,,151298.36,,,,101927.53,,,,,,,29793.14,42388.39,,,12622.51,626860.22
2007-04-28,87417.15999999999,,,,,41632.35,,,,159004.54,,156992.15,,,,96739.43,,,,,,,26468.47,39766.31,,,12684.69,620705.0999999999
2007-04-29,88298.19,,,,,42385.520000000004,,,,158675.95,,150280.91,,,,93500.59,,,,,,,24009.11,43900.520000000004,,,12806.5,613857.29
2007-04-30,89703.25,,,,,42387.06,,,,158348.46000000002,,148995.12,,,,92561.31,,,,,,,25947.29,42792.81,,,12889.55,613624.8500000001
2007-05-01,85734.88,,,,,42507.01,,,,158066.54,,149509.88,,,,90103.14000000001,,,,,,,29731.91,42122.74,,,12149.35,609925.4500000001
2007-05-02,74938.49,,,,,41968.61,,,,151979.0,,155371.22,,,,90890.8,,,,,,,40286.59,41999.020000000004,,,12213.34,609647.07
2007-05-03,72747.16,,,,,41544.66,,,,158346.07,,156178.19,,,,91208.73000000001,,,,,,,35691.71,41604.28,,,12290.06,609610.8600000001
2007-05-04,76684.79,,,,,41414.65,,,,162800.12,,160369.05000000002,,,,90020.42000000001,,,,,,,34459.850000000006,40926.01,,,12259.07,618933.96
2007-05-05,87309.69,,,,,41232.659999999996,,,,163080.55,,161969.32,,,,90467.41,,,,,,,31515.850000000002,40875.520000000004,,,13725.92,630176.92
2007-05-06,90767.06999999999,,,,,41261.86,,,,166733.21000000002,,162504.44,,,,91712.54,,,,,,,29763.649999999998,40748.59,,,13707.78,637199.1400000001
2007-05-07,91010.69,,,,,40303.99,,,,165001.99,,163679.74,,,,92208.08,,,,,,,26168.03,42938.6,,,14644.619999999999,635955.74
2007-05-08,96444.77,,,,,42157.16,,,,156411.39,,165019.43,,,,96164.72,,,,,,,20979.35,43534.78,,,14237.31,634948.9100000001
2007-05-09,98505.62,,,,,44526.78,,,,155338.14,,163862.1,,,,100902.56,,,,,,,19088.21,43572.73,,,13955.92,639752.06
2007-05-10,100033.70999999999,,,,,47562.67,,,,152747.41999999998,,163036.34,,,,109863.95999999999,,,,,,,19257.29,44404.67,,,13466.27,650372.3300000001
2007-05-11,103774.20000000001,,,,,47379.82,,,,152494.2,,159307.99,,,,117176.75,,,,,,,19166.54,45098.67,,,13423.93,657822.1000000001
2007-05-12,106427.48999999999,,,,,47675.51,,,,144336.15,,157432.11,,,,120188.44,,,,,,,19110.78,44481.34,,,13536.6,653188.42
2007-05-13,105279.66,,,,,48130.17,,,,148601.18,,159852.35,,,,121016.34,,,,,,,19672.86,44773.24,,,13887.63,661213.43
2007-05-14,105599.27,,,,,50741.61,,,,148314.57,,168888.97,,,,122380.78,,,,,,,18614.91,46889.1,,,12256.56,673685.7700000001
2007-05-15,110766.03,,,,,51689.89,,,,139444.38,,174484.01,,,,114788.48,,,,,,,17805.65,46858.39,,,11518.789999999999,667355.6200000001
2007-05-16,109290.7,,,,,52346.740000000005,,,,132180.57,,176972.07,,,,113094.66,,,,,,,18228.03,43183.17,,,12442.8,657738.7400000001
2007-05-17,107342.8,,,,,49192.76,,,,123438.39,,178589.84999999998,,,,105359.3,,,,,,,18433.51,44086.66,,,13249.9,639693.17
2007-05-18,105089.66,,,,,48264.3,,,,124378.03,,171481.44,,,,95377.58,,,,,,,18215.27,44641.06,,,13590.779999999999,621038.1200000001
2007-05-19,105758.1,,,,,50795.3,,,,133470.26,,171024.48,,,,93185.78,,,,,,,16799.06,46214.94,,,13553.050000000001,630800.9700000001
2007-05-20,106266.13,,,,,49896.39,,,,134843.57,,183294.57,,,,93743.34,,,,,,,16333.44,45500.85,,,13625.34,643503.63
2007-05-21,108252.19,,,,,51963.2,,,,119186.54,,185551.38,,,,109993.45999999999,,,,,,,16228.150000000001,47221.649999999994,,,13619.38,652015.95
2007-05-22,109652.28,,,,,53661.28,,,,138661.83000000002,,181799.31,,,,120181.79,,,,,,,17473.38,41165.130000000005,,,11144.949999999999,673739.95
2007-05-23,107673.45,,,,,52310.92,,,,142089.16,,184101.5,,,,117644.46,,,,,,,17551.78,41931.630000000005,,,10862.81,674165.7100000001
2007-05-24,104957.93,,,,,52127.2,,,,138956.74,,185578.8,,,,120765.28,,,,,,,17871.89,42507.18,,,10712.460000000001,673477.48
2007-05-25,104782.79000000001,,,,,52690.85,,,,139231.28999999998,,184427.28999999998,,,,121864.73999999999,,,,,,,17515.8,43386.95,,,10426.21,674325.9199999999
2007-05-26,104508.01,,,,,52059.600000000006,,,,141642.4,,187228.56,,,,122127.26,,,,,,,18019.5,44156.07,,,10531.869999999999,680273.2699999999
2007-05-27,104800.79,,,,,51712.65,,,,121238.3,,196804.08000000002,,,,118909.2,,,,,,,15875.07,44138.78,,,10560.869999999999,664039.74
2007-05-28,102935.91,,,,,52832.69,,,,120134.16,,201251.13,,,,115494.42000000001,,,,,,,16282.21,43753.44,,,12181.310000000001,664865.27
2007-05-29,105162.62,,,,,54795.61,,,,121061.78,,198312.36,,,,119203.54,,,,,,,16225.16,42541.490000000005,,,12739.0,670041.56
2007-05-30,105537.09,,,,,52915.32,,,,120817.12999999999,,199728.8,,,,101174.04000000001,,,,,,,16015.24,42294.82,,,10932.75,649415.19
2007-05-31,104870.17000000001,,,,,50234.840000000004,,,,118011.75,,201388.2,,,,93676.4,,,,,,,15545.33,44285.79,,,11082.77,639095.25
2007-06-01,102879.73,,,,,49855.85,,,,117122.20000000001,,202680.97999999998,,,,94007.59,,,,,,,14011.53,44823.85,,,11338.48,636720.21
2007-06-02,105590.0,,,,,49505.380000000005,,,,116158.64,,202604.3,,,,98222.62,,,,,,,13987.08,45047.770000000004,,,11994.269999999999,643110.06
2007-06-03,106612.49,,,,,49978.3,,,,113746.26,,205348.11,,,,100495.99,,,,,,,14383.33,45551.84,,,12779.27,648895.5900000001
2007-06-04,102170.58,,,,,49128.76,,,,110397.44,,203627.65000000002,,,,103480.04000000001,,,,,,,13917.77,48151.369999999995,,,12138.98,643012.5900000001
2007-06-05,99807.53,,,,,48698.11,,,,109499.1,,204197.65000000002,,,,112914.92,,,,,,,13079.79,47594.47,,,11201.88,646993.4500000001
2007-06-06,97753.36,,,,,49313.61,,,,108978.59,,202929.78000000003,,,,119660.48000000001,,,,,,,13157.23,47275.04,,,10838.84,649906.93
2007-06-07,95172.35,,,,,48327.88,,,,108691.56,,202967.19999999998,,,,163418.13,,,,,,,16169.16,47962.6,,,10495.460000000001,693204.34
2007-06-08,96225.86,,,,,48868.25,,,,108116.78,,202032.97,,,,167466.68,,,,,,,16069.04,47989.15,,,9343.970000000001,696112.7
2007-06-09,97304.0,,,,,48087.16,,,,107762.04,,202762.88999999998,,,,176277.63,,,,,,,15692.43,47115.64,,,9784.65,704786.44
2007-06-10,99614.96,,,,,48141.810000000005,,,,114873.65000000001,,201797.53,,,,152930.43,,,,,,,14807.15,46918.96,,,9411.05,688495.54
2007-06-11,98102.28,,,,,49152.090000000004,,,,113627.34,,201548.46,,,,146174.65,,,,,,,14749.44,45934.130000000005,,,9525.7,678814.0899999999
2007-06-12,100149.19,,,,,48880.42,,,,112607.05,,200208.95,,,,148130.69,,,,,,,14570.52,45169.520000000004,,,9001.0,678717.3400000001
2007-06-13,104715.59999999999,,,,,49196.020000000004,,,,102106.03,,199316.7,,,,145883.35,,,,,,,14387.759999999998,46823.009999999995,,,9152.349999999999,671580.82
2007-06-14,105697.93,,,,,50441.74,,,,103270.42,,199999.49,,,,145377.94999999998,,,,,,,14563.58,46340.020000000004,,,8550.91,674242.0399999999
2007-06-15,106912.24,,,,,56681.95,,,,102699.44,,198344.34,,,,169054.63,,,,,,,14229.43,45919.7,,,9039.699999999999,702881.4299999999
2007-06-16,109217.85999999999,,,,,58039.59,,,,106146.59,,197697.96999999997,,,,171566.08000000002,,,,,,,14455.65,45790.48,,,9105.06,712019.28
2007-06-17,107275.76,,,,,56889.75,,,,104181.37000000001,,198945.81,,,,172786.77,,,,,,,18108.14,46152.979999999996,,,9080.800000000001,713421.3800000001
2007-06-18,96673.64,,,,,58505.69,,,,104960.42,,199032.40999999997,,,,173570.14,,,,,,,14978.87,45995.850000000006,,,9027.199999999999,702744.22
2007-06-19,95330.86,,,,,56878.149999999994,,,,103616.89,,197341.69,,,,173839.87999999998,,,,,,,15633.44,45319.22,,,8938.42,696898.5499999999
2007-06-20,87472.84000000001,,,,,58622.37,,,,99927.88,,195891.13,,,,172992.99000000002,,,,,,,15461.53,44328.04,,,9071.43,683768.2100000001
2007-06-21,95077.16,,,,,63851.71000000001,,,,99280.0,,195520.04,,,,170257.3,,,,,,,15463.53,44642.81,,,9183.05,693275.6000000001
2007-06-22,96008.39000000001,,,,,62575.46,,,,99803.35999999999,,193048.24,,,,157078.76,,,,,,,15652.99,44253.78,,,9510.47,677931.45
2007-06-23,95510.25,,,,,62386.590000000004,,,,99849.75,,193719.40999999997,,,,139632.61000000002,,,,,,,15897.640000000001,44499.5,,,9467.59,660963.34
2007-06-24,94289.46,,,,,62477.64,,,,99065.1,,193107.09999999998,,,,138817.04,,,,,,,15289.99,42542.92,,,10047.24,655636.49
2007-06-25,96878.11,,,,,62622.770000000004,,,,98353.22,,197598.63,,,,139856.4,,,,,,,14807.73,42198.57,,,9369.3,661684.7300000001
2007-06-26,103287.78,,,,,62658.44,,,,98548.62999999999,,196419.22999999998,,,,138307.35,,,,,,,14917.359999999999,40049.67,,,8983.630000000001,663172.09
2007-06-27,106850.04,,,,,62907.19,,,,97734.19,,196205.53999999998,,,,131270.68,,,,,,,15242.619999999999,40534.92,,,8174.450000000001,658919.6299999999
2007-06-28,104133.63,,,,,62393.44,,,,96257.65,,196299.31,,,,127434.59999999999,,,,,,,15254.78,40635.979999999996,,,8288.7,650698.0899999999
2007-06-29,101214.54000000001,,,,,62400.28,,,,93984.25,,195068.03000000003,,,,125168.3,,,,,,,14891.89,40103.04,,,8379.18,641209.5100000001
2007-06-30,94064.51000000001,,,,,62914.18,,,,91217.44,,190482.32,,,,123492.39,,,,,,,14732.369999999999,38558.04,,,8160.72,623621.97
2007-07-01,92432.86,,,,,62729.59,,,,92712.65,,188279.4,,,,125820.61,,,,,,,14836.869999999999,38767.71,,,8036.870000000001,623616.56
2007-07-02,93224.62,,,,,62067.6,,,,91952.26,,186096.31,,,,123901.9,,,,,,,14109.86,38382.53,,,7876.759999999999,617611.84
2007-07-03,93311.74,,,,,59032.98,,,,90367.28,,183612.3,,,,122790.77,,,,,,,14074.44,38198.17,,,7794.17,609181.8500000001
2007-07-04,95478.15000000001,,,,,58536.990000000005,,,,91987.07,,183881.41,,,,122741.56,,,,,,,14291.19,38209.520000000004,,,8364.01,613489.9
2007-07-05,97298.22,,,,,56602.15,,,,92465.78,,184840.61000000002,,,,121353.6,,,,,,,15089.34,37853.33,,,8450.4,613953.43
2007-07-06,89602.29000000001,,,,,57251.409999999996,,,,92059.59999999999,,184822.14,,,,126249.48,,,,,,,15114.62,38739.67,,,8577.380000000001,612416.59
2007-07-07,87788.47,,,,,58731.72,,,,92354.51000000001,,183329.74,,,,127252.72,,,,,,,15186.42,39386.850000000006,,,8280.93,612311.36
2007-07-08,87968.38,,,,,58938.3,,,,94611.38,,184406.31,,,,123986.35,,,,,,,15032.84,38902.6,,,7983.0199999999995,611829.18
2007-07-09,110523.84,,,,,57971.53999999999,,,,92127.71,,188125.71,,,,123075.66,,,,,,,14211.539999999999,39798.72,,,8970.31,634805.03
2007-07-10,113939.98999999999,,,,,57510.52,,,,85198.08,,191425.59,,,,119007.51,,,,,,,13876.78,38660.96,,,9327.04,628946.4700000001
2007-07-11,110720.52,,,,,55532.27,,,,81802.23999999999,,191059.74,,,,117103.97,,,,,,,12785.34,37432.23,,,9301.789999999999,615738.1000000001
2007-07-12,102501.31999999999,,,,,52941.420000000006,,,,84005.51000000001,,189397.69,,,,118208.91,,,,,,,13049.170000000002,37578.25,,,8675.460000000001,606357.73
2007-07-13,102126.19,,,,,56233.920000000006,,,,84130.79999999999,,181960.76,,,,118894.55,,,,,,,13269.98,38476.65,,,8566.42,603659.2700000001
2007-07-14,101599.39,,,,,56206.54,,,,85368.66,,182231.98,,,,119513.29999999999,,,,,,,12840.140000000001,39195.2,,,8306.880000000001,605262.0900000001
2007-07-15,91656.67,,,,,56014.590000000004,,,,84838.9,,182074.28,,,,121400.42000000001,,,,,,,12996.28,40153.740000000005,,,9568.52,598703.4
2007-07-16,82904.52,,,,,55157.5,,,,85585.52,,179931.49,,,,120396.9,,,,,,,13397.71,40339.53999999999,,,8730.630000000001,586443.81
2007-07-17,78830.72,,,,,55447.350000000006,,,,85777.68,,178209.19,,,,119952.7,,,,,,,13151.43,39973.16,,,8465.23,579807.46
2007-07-18,79367.86,,,,,55617.69,,,,84470.15,,176929.69,,,,119511.57999999999,,,,,,,11413.890000000001,39541.04,,,8207.34,575059.24
2007-07-19,74323.33,,,,,55396.25,,,,80677.34,,175028.18000000002,,,,120105.07,,,,,,,11453.09,38561.2,,,8262.07,563806.5299999999
2007-07-20,74210.4,,,,,53015.93,,,,80451.26,,176792.24000000002,,,,111981.24,,,,,,,11575.3,37757.81,,,8199.73,553983.9099999999
2007-07-21,72319.85,,,,,53455.0,,,,80682.4,,177045.84,,,,109854.81999999999,,,,,,,11524.17,35971.17,,,8171.0,549024.25
2007-07-22,69217.12,,,,,53250.58,,,,81001.2,,178297.87,,,,106441.48999999999,,,,,,,11739.36,35406.53999999999,,,8237.06,543591.22
2007-07-23,67632.15,,,,,53495.170000000006,,,,73978.53,,186887.14,,,,105130.95,,,,,,,12682.28,34475.72,,,8228.47,542510.4099999999
2007-07-24,71482.73,,,,,53118.54,,,,72332.94,,184198.65999999997,,,,106386.97,,,,,,,12459.630000000001,34266.24,,,8397.0,542642.71
2007-07-25,69853.9,,,,,52724.6,,,,73024.48,,175150.77,,,,105399.45,,,,,,,12346.800000000001,33778.33,,,8175.38,530453.71
2007-07-26,69295.45,,,,,52678.689999999995,,,,74524.98,,168906.63999999998,,,,104787.44,,,,,,,12649.58,34764.94,,,7899.93,525507.65
2007-07-27,70586.33,,,,,52591.49,,,,78592.76,,168528.84,,,,103742.42,,,,,,,12433.75,33776.92,,,7677.39,527929.9
2007-07-28,73280.76,,,,,52157.78,,,,82287.42,,167684.81,,,,102142.61,,,,,,,12351.099999999999,34256.87,,,7683.82,531845.1699999999
2007-07-29,70142.43,,,,,52546.280000000006,,,,80914.59,,169419.11000000002,,,,102140.5,,,,,,,13010.26,33019.45,,,7331.93,528524.55
2007-07-30,73912.18,,,,,52326.03,,,,78941.38,,164219.7,,,,101627.86,,,,,,,13511.32,32318.530000000002,,,7198.47,524055.47
2007-07-31,74099.06,,,,,52570.88,,,,73203.63,,161021.12,,,,99160.59,,,,,,,14162.02,31279.309999999998,,,7276.85,512773.45999999996
2007-08-01,75038.7,,,,,52847.51,,,,72364.62,,162657.89,,,,97481.52,,,,,,,13531.380000000001,31944.090000000004,,,6707.16,512572.87000000005
2007-08-02,73469.31,,,,,52417.84,,,,72628.38,,164307.12,,,,95618.05,,,,,,,13167.29,32442.67,,,6583.0599999999995,510633.72000000003
2007-08-03,77844.86,,,,,52416.73,,,,75492.38,,162446.21000000002,,,,95631.74,,,,,,,13378.55,34756.06,,,6368.150000000001,518334.68000000005
2007-08-04,79126.8,,,,,52480.0,,,,75016.7,,158756.48,,,,95145.15,,,,,,,13251.460000000001,36726.67,,,6441.86,516945.12
2007-08-05,75639.45999999999,,,,,52697.07,,,,71412.83,,151195.26,,,,94764.22,,,,,,,13549.35,37303.57,,,6534.62,503096.38
