Date,AL,BA,BE,BG,CY,DE,DK,EE,EL,ES,FI,FR,HR,IE,IT,LT,LV,ME,ML,NL,NO,PL,PT,RO,SE,SI,UK
2016-08-22,0.0,0.0,0.0,7541.282420472301,0.0,0.0,30636.38342154,6237.2531074224,0.0,0.0,22.51863573,267.9922323396,12.41854785,0.0,115.88216661,0.0,0.0,0.0,0.0,11036.13628788,2.1119317438999987,0.0,0.0,0.0,558.9706286850001,0.0,68005.9616068325
2016-08-23,0.0,0.0,0.0,14267.728226319,0.0,0.0,15847.276157388,1735.5447128624,0.0,0.0,11.77875411,217.2812844426,12.789031462,0.0,141.02203802399998,0.0,0.0,0.0,0.0,1780.16650009605,1.9759074737999984,0.0,0.0,0.0,364.934215485,0.0,23584.9662421315
2016-08-24,0.0,0.0,0.0,15839.23581423,0.0,0.0,23448.7848077652,1670.8001143472,0.0,0.0,6.06617701,130.998774122,7.26886461,0.0,90.78123852,0.0,0.0,0.0,0.0,4539.385542318,3.2539873000999986,0.0,0.0,0.0,319.9263352782,0.0,15863.4047193745
2016-08-25,0.0,0.0,0.0,13347.2072562,0.0,0.0,56574.43480104,9813.3356622384,0.0,0.0,24.60215232,59.226427067100005,6.26875357,0.0,79.534445256,0.0,0.0,0.0,0.0,1030.3179359714009,4.289611823699999,0.0,0.0,0.0,1094.11608726,0.0,11528.2667040255
2016-08-26,0.0,0.0,0.0,13504.891611882002,0.0,0.0,73352.41688424,15655.940416944,0.0,0.0,21.842359915,100.6252319641,3.3236194214,0.0,26.6864885028,0.0,0.0,0.0,0.0,1603.646473308,9.036850718999998,0.0,0.0,0.0,1999.7849319,0.0,37967.15601651
2016-08-27,0.0,0.0,0.0,8829.6282431622,0.0,0.0,16446.852036108,26947.051309616,0.0,0.0,79.9447469,134.2932183874,1.24200403297,0.0,9.407981652048,0.0,0.0,0.0,0.0,5897.577071661,10.395115746599998,0.0,0.0,0.0,2187.55998874,0.0,19229.3685666275
2016-08-28,0.0,0.0,0.0,3001.6548510441003,0.0,0.0,42982.54016784,3072.07588238688,0.0,0.0,6.346635975,428.289056444,0.322809046687,0.0,7.252082255879999,0.0,0.0,0.0,0.0,9315.78564939,8.998278016999999,0.0,0.0,0.0,501.123158564,0.0,29885.12725551
2016-08-29,0.0,0.0,0.0,870.2188754957701,0.0,0.0,112882.92955056,11475.232102192,0.0,0.0,15.023363775,201.7574168768,0.9617227962104,0.0,12.93380741016,0.0,0.0,0.0,0.0,2722.2877022715,11.255178662,0.0,0.0,0.0,1598.85781664,0.0,32985.989904245
2016-08-30,0.0,0.0,0.0,483.4815500595676,0.0,0.0,65656.60353564,14330.563001296,0.0,0.0,18.623076175,91.9186363441,5.423074692,0.0,18.6743597292,0.0,0.0,0.0,0.0,691.75065900435,10.200343853,0.0,0.0,0.0,1400.69970971,0.0,76555.975791785
2016-08-31,0.0,0.0,0.0,10144.9622965767,0.0,0.0,29249.211432636,5498.248052816,0.0,0.0,25.920366677,69.67621606799,3.4709303764,0.0,14.74034124024,0.0,0.0,0.0,0.0,1083.0656556489,18.417080444,0.0,0.0,0.0,1230.38877941,0.0,91944.21831955
2016-09-01,0.0,0.0,0.0,4269.3616045578,0.0,0.0,38095.94416836,15491.977446192,0.0,0.0,60.1057404,55.960089435940006,0.90330171916,0.0,10.69275689244,0.0,0.0,0.0,0.0,858.6247136775,18.202952238,0.0,0.0,0.0,1663.25330815,0.0,73981.906727865
2016-09-02,0.0,0.0,0.0,4097.004876639,0.0,0.0,54850.3559682,11966.619737664,0.0,0.0,22.0019163,110.2521472802,2.244577851,0.0,37.2645724752,0.0,0.0,0.0,0.0,7833.1968759,5.177083576899999,0.0,0.0,0.0,1200.32042753,0.0,72924.49157305
2016-09-03,0.0,0.0,0.0,2827.8497412372603,0.0,0.0,52190.543844816,9047.8012298912,0.0,0.0,8.35323953,185.8973355112,2.0538393604,0.0,29.4871161564,0.0,0.0,0.0,0.0,3986.6183478,4.3017582364,0.0,0.0,0.0,1235.04201646,0.0,63997.528976515
2016-09-04,0.0,0.0,0.0,211.20025041355527,0.0,0.0,17498.83050318,7840.9190655856,0.0,0.0,16.825170280000002,364.298043167,0.213887027928,0.0,19.1579937822,0.0,0.0,0.0,0.0,13132.72445199,7.102618164199998,0.0,0.0,0.0,791.120233218,0.0,43834.3924877975
2016-09-05,0.0,0.0,0.0,508.6221314831338,0.0,0.0,18773.6594473584,2471.0582223616,0.0,0.0,18.88148545,319.142819819,5.06982554,0.0,74.2522794552,0.0,0.0,0.0,0.0,1298.52574482147,6.694519837699999,0.0,0.0,0.0,810.288677723,0.0,80815.94321779
2016-09-06,0.0,0.0,0.0,3766.5577586667,0.0,0.0,39395.7169983,10747.15183313296,0.0,0.0,40.0039501,153.9558699815,12.70038272,0.0,151.881796584,0.0,0.0,0.0,0.0,868.19441131335,14.640597169,0.0,0.0,0.0,1402.493756111,0.0,65846.00821008
2016-09-07,0.0,0.0,0.0,6035.060184648,0.0,0.0,26223.414445644,24990.59526848,0.0,0.0,61.64996365,336.801142373,14.64937782,0.0,98.789575248,0.0,0.0,0.0,0.0,803.2705101764541,9.7365969644,0.0,0.0,0.0,2255.70787841,0.0,43145.52264785
2016-09-08,0.0,0.0,0.0,4903.9729795401,0.0,0.0,28991.003358408,5150.5883633104,0.0,0.0,20.828453442,461.978661012,3.172251164,0.0,56.9364525828,0.0,0.0,0.0,0.0,3630.853006374,3.9201678537999984,0.0,0.0,0.0,431.7777823485,0.0,120958.443655605
2016-09-09,0.0,0.0,0.0,389.8571187273601,0.0,0.0,14190.937430904,466.46297014772256,0.0,0.0,7.8489177275,252.235510745,4.26598465,0.0,42.8361169824,0.0,0.0,0.0,0.0,2084.9942976390003,7.4914475299999985,0.0,0.0,0.0,639.511750773,0.0,130197.44032872
2016-09-10,0.0,0.0,0.0,1646.2451915247,0.0,0.0,40677.94515252,2541.6858795728,0.0,0.0,10.921407595,309.20890461650004,3.074534776,0.0,26.3576582388,0.0,0.0,0.0,0.0,4088.929735407,7.007449088499999,0.0,0.0,0.0,353.531418443,0.0,77034.177077765
2016-09-11,0.0,0.0,0.0,3795.5325545199,0.0,0.0,42129.633446316,7319.296475192,0.0,0.0,40.374628935,50.8668323275,0.26859005126,0.0,10.93947062544,0.0,0.0,0.0,0.0,2147.3302480154844,10.4144681053,0.0,0.0,0.0,1705.88748183,0.0,97608.086843615
2016-09-12,0.0,0.0,0.0,5502.7592179923,0.0,0.0,35253.892224096,5439.7453188672,0.0,0.0,27.021117995,177.6266111418,0.35228491108,0.0,8.30951971416,0.0,0.0,0.0,0.0,1872.9151021911,9.698447213999998,0.0,0.0,0.0,562.616067363,0.0,109923.43757844
2016-09-13,0.0,0.0,0.0,2853.2091021429774,0.0,0.0,44896.90671648,1948.6975238864,0.0,0.0,2.15913821,240.4318198805,0.050321331507,0.0,4.9474838448,0.0,0.0,0.0,0.0,3163.3903352370003,7.117991251499999,0.0,0.0,0.0,120.6596161365,0.0,37384.389793199
2016-09-14,0.0,0.0,0.0,61.60054415787265,0.0,0.0,34543.50247296,572.7656457745088,0.0,0.0,7.73174949,412.985193909,0.016018813187,0.0,8.05840070364,0.0,0.0,0.0,0.0,4726.634085888,5.961418702499999,0.0,0.0,0.0,247.190999965,0.0,44519.954036185
2016-09-15,0.0,0.0,0.0,2108.5304234871246,0.0,0.0,21152.539100784,4575.81816084,0.0,0.0,29.18355672,147.01473010360002,0.787089213,0.0,11.99683044,0.0,0.0,0.0,0.0,7054.3761123,4.185203001699999,0.0,0.0,0.0,443.00506894,0.0,25888.29759675
2016-09-16,0.0,0.0,0.0,592.9736231113974,0.0,0.0,56695.83120084,6092.646392112,0.0,0.0,11.644719055,653.613332506,7.4242765172,0.0,62.0742892644,0.0,0.0,0.0,0.0,3771.79861509,4.848777655399998,0.0,0.0,0.0,639.69729663,0.0,75068.9873916
2016-09-17,0.0,0.0,0.0,3171.2260231965,0.0,0.0,54941.19758868,575.16389532048,0.0,0.0,0.5463865877499998,648.702617624,6.461203685,0.0,77.5606912416,0.0,0.0,0.0,0.0,1627.650226752,5.488533798899999,0.0,0.0,0.0,472.883938184,0.0,51022.078846235
2016-09-18,0.0,0.0,0.0,379.6211359248192,0.0,0.0,36007.933792584,262.30620026064,0.0,0.0,1.4461519909999998,330.499091256,1.29577439798,0.0,57.57409917,0.0,0.0,0.0,0.0,2266.765410558,8.841676490999998,0.0,0.0,0.0,241.711982869,0.0,44845.86520611
2016-09-19,0.0,0.0,0.0,2280.5972073308403,0.0,0.0,5530.4095672332005,904.3784664832,0.0,0.0,1.3174964809999996,187.1168429698,1.907296060846,0.0,113.886345132,0.0,0.0,0.0,0.0,60.778973013792,5.625976101799998,0.0,0.0,0.0,64.69077734,0.0,25755.6206523705
2016-09-20,0.0,0.0,0.0,8211.201092147101,0.0,0.0,11194.465118928,3762.4382260528,0.0,0.0,1.82656086,95.3277061179,2.420933212,0.0,46.3373960616,0.0,0.0,0.0,0.0,163.115129626845,0.5047162835199989,0.0,0.0,0.0,207.939356821,0.0,30160.6852074025
2016-09-21,0.0,0.0,0.0,2518.850828647948,0.0,0.0,5744.790952992,2589.5817256928,0.0,0.0,1.1528640528499998,65.0032672121,4.951606026,0.0,58.271573178,0.0,0.0,0.0,0.0,645.2953475001,1.599096958099999,0.0,0.0,0.0,45.6977760113,0.0,72983.080230115
2016-09-22,0.0,0.0,0.0,925.29815777175,0.0,0.0,8801.59070154,3725.7092680672,0.0,0.0,3.2239813489999998,36.81959352364,2.214388541,0.0,29.740898124,0.0,0.0,0.0,0.0,1169.824254687,3.778565223499999,0.0,0.0,0.0,66.4236240115,0.0,47744.06763585
2016-09-23,0.0,0.0,0.0,4384.9461307518,0.0,0.0,34170.899066928,6635.410441848,0.0,0.0,5.457020654999999,35.96204671524,0.2508421698738,0.0,5.81995038744,0.0,0.0,0.0,0.0,1584.251097858,5.658266061699998,0.0,0.0,0.0,383.3994313485,0.0,86135.866258245
2016-09-24,0.0,0.0,0.0,1052.107607878752,0.0,0.0,26881.846469868,3225.70759304624,0.0,0.0,11.011000975,441.42470909,0.5052215606,0.0,4.639604016599999,0.0,0.0,0.0,0.0,6188.70821118,8.496249978999998,0.0,0.0,0.0,447.515708031,0.0,143329.684860355
2016-09-25,0.0,0.0,0.0,455.201295438684,0.0,0.0,71057.9395734,2595.6675154968,0.0,0.0,31.0316543,418.3015358238,0.64689862909,0.0,11.3355274032,0.0,0.0,0.0,0.0,10453.703155632,12.832173455,0.0,0.0,0.0,740.085864728,0.0,124016.729962475
2016-09-26,0.0,0.0,0.0,2550.2745832299,0.0,0.0,11957.9635456632,1323.1927363472,0.0,0.0,10.48641982,140.63684249050002,1.22701168454,0.0,8.124756202079999,0.0,0.0,0.0,0.0,253.218442977819,8.902158452499998,0.0,0.0,0.0,546.4273409,0.0,56221.111454045
2016-09-27,0.0,0.0,0.0,4440.674500924801,0.0,0.0,41725.2550870896,2767.6841553980803,0.0,0.0,31.575825905,212.7384120043,1.421736644,0.0,8.655678329759999,0.0,0.0,0.0,0.0,6145.340325465,10.612280982999998,0.0,0.0,0.0,1346.239038809,0.0,123164.273346035
2016-09-28,0.0,0.0,0.0,2015.432651627349,0.0,0.0,125602.72689744,22475.964458416,0.0,0.0,63.22840115,183.2801816757,0.8213705319733999,0.0,28.9329130188,0.0,0.0,0.0,0.0,14539.1955126,14.8877137,0.0,0.0,0.0,3271.91482912,0.0,122765.227520435
2016-09-29,0.0,0.0,0.0,667.6218038929051,0.0,0.0,126959.72937648,20131.606723168,0.0,0.0,55.3551182,384.2263749482,0.147336960898,0.0,10.98937280952,0.0,0.0,0.0,0.0,14870.35926651,15.222496455999998,0.0,0.0,0.0,3075.7137173,0.0,135804.010432715
2016-09-30,0.0,0.0,0.0,199.66181943588117,0.0,0.0,115990.62078084,30764.251909376,0.0,0.0,82.19507085000001,106.2712285393,0.4606053096,0.0,13.46927812272,0.0,0.0,0.0,0.0,7959.04585938,14.845414790999998,0.0,0.0,0.0,3582.71192363,0.0,54175.837908732
2016-10-01,0.0,0.0,0.0,249.06490638479252,0.0,0.0,21863.352574128,22827.4861714896,0.0,0.0,60.9615053,469.103668132,2.577435626,0.0,45.9972575748,0.0,0.0,0.0,0.0,3498.833412261,11.676241985,0.0,0.0,0.0,1691.22998863,0.0,26386.603294291
2016-10-02,0.0,0.0,0.0,101.70027457334024,0.0,0.0,22067.01696108,984.14332183984,0.0,0.0,11.703505315,164.30994349280002,8.9855902124,0.0,28.9280570292,0.0,0.0,0.0,0.0,8097.41925498,11.544118714999998,0.0,0.0,0.0,766.953515202,0.0,34409.690795345
2016-10-03,0.0,0.0,0.0,112.84108868941313,0.0,0.0,88108.66423788,10296.509976336,0.0,0.0,22.505742975,344.55482347000003,1.89825069588,0.0,23.7506020038,0.0,0.0,0.0,0.0,6497.372831928,6.334632367799999,0.0,0.0,0.0,1860.09711594,0.0,97202.682761655
2016-10-04,0.0,0.0,0.0,2130.3769304412,0.0,0.0,72269.72778012,28888.141779296,0.0,0.0,52.67768025,430.265097696,4.5169430508,0.0,35.9905534632,0.0,0.0,0.0,0.0,9385.08768483,8.3971463853,0.0,0.0,0.0,2244.18102482,0.0,130481.544960665
2016-10-05,0.0,0.0,0.0,4842.447057344701,0.0,0.0,102864.93935016,30742.247741344,0.0,0.0,34.6425027,399.164050782,9.4910485206,0.0,62.3099522808,0.0,0.0,0.0,0.0,11265.38566659,13.744898739,0.0,0.0,0.0,2318.99551569,0.0,138863.20490933
2016-10-06,0.0,0.0,0.0,1570.82453311041,0.0,0.0,119678.04263688,25960.282118064,0.0,0.0,24.4367873,540.25976295,0.20803804894,0.0,34.6117005864,0.0,0.0,0.0,0.0,7176.8930227500005,8.178299179599998,0.0,0.0,0.0,2483.58929609,0.0,102706.76484589
2016-10-07,0.0,0.0,0.0,3045.30256265899,0.0,0.0,88339.96636764,29315.466333616,0.0,0.0,48.011006,178.318086723,5.912035758,0.0,124.250384412,0.0,0.0,0.0,0.0,3027.550639245,6.186148963199999,0.0,0.0,0.0,2724.85543757,0.0,58587.9422295
2016-10-08,0.0,0.0,0.0,9274.926805455,0.0,0.0,94017.73547868,29773.39555936,0.0,0.0,53.68340735,145.9825892289,1.2317162344,0.0,37.2256701264,0.0,0.0,0.0,0.0,781.4150849472001,5.497995738999999,0.0,0.0,0.0,2977.85298356,0.0,23205.6678704665
2016-10-09,0.0,0.0,0.0,117.07822499602553,0.0,0.0,63753.91134996,25634.6247036,0.0,0.0,39.01979055,177.03529711320002,5.050808348,0.0,29.1520587456,0.0,0.0,0.0,0.0,228.073655681487,5.235607104499998,0.0,0.0,0.0,2477.53359091,0.0,12569.0798783015
2016-10-10,0.0,0.0,0.0,2098.84931738892,0.0,0.0,82206.10047936,22916.93364672,0.0,0.0,24.10382373,138.4813491401,10.678839512,0.0,68.6965104252,0.0,0.0,0.0,0.0,273.3022211723331,4.415158678399999,0.0,0.0,0.0,2036.41550847,0.0,19616.7934183185
2016-10-11,0.0,0.0,0.0,6969.5473330410005,0.0,0.0,112095.74076324,5624.6553475216,0.0,0.0,3.75822036,334.6824931645,5.08118947,0.0,95.0438343456,0.0,0.0,0.0,0.0,2655.5615405682,9.1214672406,0.0,0.0,0.0,1396.4039313,0.0,59885.38575232
2016-10-12,0.0,0.0,0.0,7640.861860009501,0.0,0.0,94807.00501272,996.56267586272,0.0,0.0,0.5232729724999997,602.016931324,3.0397233416,0.0,87.1658121096,0.0,0.0,0.0,0.0,6717.75716172,7.543887571399999,0.0,0.0,0.0,839.35075637,0.0,67156.663454075
2016-10-13,0.0,0.0,0.0,7869.528799776001,0.0,0.0,96675.44258892,345.9207107976,0.0,0.0,0.2442512336499997,724.861611651,3.4798652800800003,0.0,218.040965856,0.0,0.0,0.0,0.0,13601.01276435,5.551837830499999,0.0,0.0,0.0,757.851566038,0.0,91259.381014555
2016-10-14,0.0,0.0,0.0,2833.4497929993,0.0,0.0,124493.45371476,807.10164520768,0.0,0.0,0.3770411821899996,293.8763889759,21.50868998,0.0,306.912653712,0.0,0.0,0.0,0.0,10697.00266668,4.241278333399999,0.0,0.0,0.0,1050.26013372,0.0,83005.17114131
2016-10-15,0.0,0.0,0.0,529.23823107525,0.0,0.0,119070.96054048,9184.332092688,0.0,0.0,9.537860505,426.6075029722,19.505486364,0.0,109.2966772212,0.0,0.0,0.0,0.0,6003.94383864,8.984497797,0.0,0.0,0.0,1827.62888994,0.0,85492.397633945
2016-10-16,0.0,0.0,0.0,8712.44484804645,0.0,0.0,65091.92416896,3266.5235644176,0.0,0.0,27.84136675,523.125437278,2.01130361412,0.0,38.2919975172,0.0,0.0,0.0,0.0,8389.92943437,8.719512161199999,0.0,0.0,0.0,1856.36079132,0.0,127922.15130523
2016-10-17,0.0,0.0,0.0,19170.631679412003,0.0,0.0,68750.96243184,6644.588460384,0.0,0.0,28.6226605,184.2244525322,0.181253705343,0.0,17.62544220696,0.0,0.0,0.0,0.0,3604.407732519,7.192915596099999,0.0,0.0,0.0,1519.54983957,0.0,119987.86606001
2016-10-18,0.0,0.0,0.0,10430.7916240719,0.0,0.0,38178.366164796,10937.025626688,0.0,0.0,33.8768452,420.871955991,1.1051235890184,0.0,10.549764088668,0.0,0.0,0.0,0.0,10922.38058802,4.944582237199999,0.0,0.0,0.0,1087.1537719,0.0,111972.54443323
2016-10-19,0.0,0.0,0.0,2149.7500928739,0.0,0.0,47017.7005194,10613.215876304,0.0,0.0,17.617813965,321.50845382800003,1.47705999184,0.0,28.2786165648,0.0,0.0,0.0,0.0,4836.84479553,3.470863868099999,0.0,0.0,0.0,866.83000768,0.0,59149.090644115
2016-10-20,0.0,0.0,0.0,3271.2188224095003,0.0,0.0,60548.09371104,11847.538548816,0.0,0.0,14.869422715,332.611596951,9.0480537,0.0,66.62377196999999,0.0,0.0,0.0,0.0,6381.234403038,3.882513401499999,0.0,0.0,0.0,1091.96865176,0.0,24446.5278005
2016-10-21,0.0,0.0,0.0,2452.8529776852,0.0,0.0,92792.920155,19508.538168352,0.0,0.0,27.8625988,143.1602635617,2.309499808,0.0,30.3935212476,0.0,0.0,0.0,0.0,2186.540530251,6.908266411599999,0.0,0.0,0.0,1985.40200635,0.0,18648.534970931
2016-10-22,0.0,0.0,0.0,451.765678132864,0.0,0.0,70793.32765128001,27303.946943504,0.0,0.0,47.08003465,258.01042223170003,0.3993931847478,0.0,11.08874063556,0.0,0.0,0.0,0.0,407.1314180901,7.846790126299998,0.0,0.0,0.0,2469.8388008,0.0,34765.518816925
2016-10-23,0.0,0.0,0.0,1886.6817476666408,0.0,0.0,31128.736877784,28021.083021568,0.0,0.0,55.77229885,769.2756795820001,2.2431653332,0.0,52.2129435156,0.0,0.0,0.0,0.0,522.8567793669,8.466298757999999,0.0,0.0,0.0,1878.3858772,0.0,73575.57319542501
2016-10-24,0.0,0.0,0.0,4375.9831863084,0.0,0.0,13246.463200464,24623.492946704,0.0,0.0,45.62724595,374.668229252,4.818625946,0.0,99.767536848,0.0,0.0,0.0,0.0,4418.136727686,8.851292675999998,0.0,0.0,0.0,1497.32280929,0.0,32214.7269578245
2016-10-25,0.0,0.0,0.0,4478.4501535953,0.0,0.0,4963.101948558,8664.2261056544,0.0,0.0,16.35739514,126.1482785402,2.882809893,0.0,38.3702306148,0.0,0.0,0.0,0.0,364.436899744962,7.206106346799999,0.0,0.0,0.0,493.533847254,0.0,36441.48589546
2016-10-26,0.0,0.0,0.0,741.42194614473,0.0,0.0,42387.0330699816,7268.6447275872,0.0,0.0,10.2868282,101.4681769048,4.3351013165,0.0,25.95902191092,0.0,0.0,0.0,0.0,3958.093615344,15.618525337,0.0,0.0,0.0,638.383644654,0.0,90174.71550883
2016-10-27,0.0,0.0,0.0,14989.0820907753,0.0,0.0,90951.4538712,27149.817896304,0.0,0.0,49.86373955,222.8676185996,20.6520005,0.0,152.513364024,0.0,0.0,0.0,0.0,8844.34911327,20.283383428,0.0,0.0,0.0,2296.89923568,0.0,118370.81974947
2016-10-28,0.0,0.0,0.0,13269.885022671,0.0,0.0,126068.07382572,29701.65173344,0.0,0.0,47.9366523,172.3852608764,9.98392612,0.0,243.791771076,0.0,0.0,0.0,0.0,9033.023687325,17.424294943,0.0,0.0,0.0,2757.10812629,0.0,62676.996102715
2016-10-29,0.0,0.0,0.0,1804.11939461718,0.0,0.0,122583.77952756,29239.479249808,0.0,0.0,54.973355,137.6127892268,1.2537965154,0.0,91.627924374,0.0,0.0,0.0,0.0,1034.2302968679,10.296003095499998,0.0,0.0,0.0,3007.40228677,0.0,24482.047927196
2016-10-30,0.0,0.0,0.0,3116.5208368704,0.0,0.0,23903.080933836,18332.026946432,0.0,0.0,38.8214715,151.889371391,2.396638976,0.0,45.5599269468,0.0,0.0,0.0,0.0,137.95147544013,3.506397200599999,0.0,0.0,0.0,1619.14701704,0.0,31347.099371135
2016-10-31,0.0,0.0,0.0,3585.6087796701004,0.0,0.0,23290.132950708,6439.24174955104,0.0,0.0,7.18440369445,124.163746946,3.636640158,0.0,73.761650046,0.0,0.0,0.0,0.0,554.56488410664,3.9337736831999983,0.0,0.0,0.0,308.907669168,0.0,33874.8150092225
2016-11-01,0.0,0.0,0.0,4844.360431645816,0.0,0.0,117367.91763996,14440.1220768072,0.0,0.0,25.5404077695,59.93266296565,0.0448350985487999,0.0,13.828446628919998,0.0,0.0,0.0,0.0,5313.198238788,4.308759284599999,0.0,0.0,0.0,2147.98757271,0.0,80870.757050425
2016-11-02,0.0,0.0,0.0,7975.789916871777,0.0,0.0,109543.14449364,25261.347695456,0.0,0.0,49.9828352,209.3347117798,5.97624139212,0.0,31.61642337,0.0,0.0,0.0,0.0,10568.46159435,2.3758248727999987,0.0,0.0,0.0,2926.0250495,0.0,51469.94259576
2016-11-03,0.0,0.0,0.0,5289.174358752301,0.0,0.0,21208.35383316,12307.737925864,0.0,0.0,23.45048563,124.5801196204,8.212620998,0.0,52.8222634632,0.0,0.0,0.0,0.0,3400.720064016,2.6171012115999988,0.0,0.0,0.0,1421.74388944,0.0,43189.46826944
2016-11-04,0.0,0.0,0.0,1583.0311559714803,0.0,0.0,44464.3834206,2499.0916940784,0.0,0.0,8.51280718,200.8246086293,1.25736133758,0.0,9.7625902878,0.0,0.0,0.0,0.0,10377.10606614,7.234529364999998,0.0,0.0,0.0,792.549627065,0.0,65940.535345155
2016-11-05,0.0,0.0,0.0,702.5363130879731,0.0,0.0,54705.92507796,4844.82785476208,0.0,0.0,10.85263902,448.849490298,23.10127911,0.0,185.3722711764,0.0,0.0,0.0,0.0,4642.20198189,8.885591748,0.0,0.0,0.0,2352.8020943,0.0,132247.732906625
2016-11-06,0.0,0.0,0.0,11285.6968930566,0.0,0.0,89182.48663116,26489.947890304,0.0,0.0,47.45839255,605.968732479,33.03850294,0.0,324.890401248,0.0,0.0,0.0,0.0,5374.309227012,6.711623569199999,0.0,0.0,0.0,3128.66139936,0.0,134901.30063413
2016-11-07,0.0,0.0,0.0,18808.049395452,0.0,0.0,81660.13964628,25251.599152064,0.0,0.0,72.4733678,674.694626237,8.2948530068,0.0,105.3263607732,0.0,0.0,0.0,0.0,5051.947237210104,7.352683375699999,0.0,0.0,0.0,3171.2181326,0.0,62644.10044115
2016-11-08,0.0,0.0,0.0,19259.653409391,0.0,0.0,22237.494301308,6423.9200148544,0.0,0.0,74.25085165,445.859908539,3.0921421186,0.0,142.856085708,0.0,0.0,0.0,0.0,1204.81134683415,11.634476008999998,0.0,0.0,0.0,1815.05590021,0.0,62631.717945588
2016-11-09,0.0,0.0,0.0,17492.458493886003,0.0,0.0,45322.8807642,6531.9450920736,0.0,0.0,46.7589874,1008.569198849,5.801921613888,0.0,219.850610868,0.0,0.0,0.0,0.0,4681.979345241,10.263944418999998,0.0,0.0,0.0,1412.44591292,0.0,82507.15987383001
2016-11-10,0.0,0.0,0.0,5162.580785469751,0.0,0.0,21846.356374596,9473.7779410304,0.0,0.0,27.38794365,1062.330379207,0.2781377138886,0.0,173.076759324,0.0,0.0,0.0,0.0,2695.429990605,11.167340443,0.0,0.0,0.0,829.989791995,0.0,85729.760322855
2016-11-11,0.0,0.0,0.0,1098.24221831943,0.0,0.0,21250.284358992,7296.034506032,0.0,0.0,16.910202775,564.228471676,17.14246262,0.0,205.869520836,0.0,0.0,0.0,0.0,3403.3022529957,8.841254049999998,0.0,0.0,0.0,607.264316302,0.0,75722.402713604
2016-11-12,0.0,0.0,0.0,11100.641922682202,0.0,0.0,36525.071947104,2606.1055215392,0.0,0.0,2.19638414,559.598996017,9.99611095,0.0,230.890627548,0.0,0.0,0.0,0.0,9034.41637593,13.383987615,0.0,0.0,0.0,508.122941431,0.0,94477.881676575
2016-11-13,0.0,0.0,0.0,16330.550839992002,0.0,0.0,51215.97089544,2152.72664196736,0.0,0.0,3.7965335149999992,332.37265168,3.83726353,0.0,37.0655175744,0.0,0.0,0.0,0.0,2572.174463727,16.899992532,0.0,0.0,0.0,578.514699518,0.0,66610.815723595
2016-11-14,0.0,0.0,0.0,6429.0079558482,0.0,0.0,99247.69536552,439.40772430304,0.0,0.0,24.20162826,258.384523273,12.2888151,0.0,87.1048725876,0.0,0.0,0.0,0.0,8728.006369665,20.486015429,0.0,0.0,0.0,1752.20191356,0.0,109200.41482918
2016-11-15,0.0,0.0,0.0,7340.939739255001,0.0,0.0,114991.38937104,17632.6505811488,0.0,0.0,72.60792405000001,323.8031207142,3.14586048948,0.0,75.7735747272,0.0,0.0,0.0,0.0,8044.257356619,21.420623373,0.0,0.0,0.0,2568.30907655,0.0,106481.11436219
2016-11-16,0.0,0.0,0.0,3778.4449172618974,0.0,0.0,89736.36014772,9646.2358873376,0.0,0.0,27.59502933,558.3631461800001,0.0086301729802,0.0,49.9606293312,0.0,0.0,0.0,0.0,11327.79395253,20.846311947,0.0,0.0,0.0,1652.124349785,0.0,146158.37118102
2016-11-17,0.0,0.0,0.0,797.0228497104829,0.0,0.0,104685.29282172,23188.69384872,0.0,0.0,74.7124902,740.823463711,1.6536876022,0.0,31.4955688824,0.0,0.0,0.0,0.0,12638.61559059,13.631534913,0.0,0.0,0.0,2939.08319705,0.0,117621.66606526
2016-11-18,0.0,0.0,0.0,1900.338624216,0.0,0.0,120923.529129,23334.906658384,0.0,0.0,74.06550065,805.7275671780001,24.4941227,0.0,74.7229713552,0.0,0.0,0.0,0.0,14668.24455096,8.805639239999998,0.0,0.0,0.0,3134.2715033,0.0,76777.14236239
2016-11-19,0.0,0.0,0.0,3349.4416497447,0.0,0.0,112914.60401364,24321.448606048,0.0,0.0,80.63385485,696.7058990950001,30.43267828,0.0,107.4804364872,0.0,0.0,0.0,0.0,13951.34294103,10.463033200999998,0.0,0.0,0.0,3102.25277005,0.0,49202.76095715
2016-11-20,0.0,0.0,0.0,3175.3285280283,0.0,0.0,115096.39934676,15916.1329883136,0.0,0.0,37.5095283,758.05946106,15.03769774,0.0,34.9560545292,0.0,0.0,0.0,0.0,13223.05828503,12.265482871999998,0.0,0.0,0.0,2054.46481093,0.0,38429.11530324901
2016-11-21,0.0,0.0,0.0,3956.7677153793,0.0,0.0,77430.14351124,30145.597134656,0.0,0.0,74.68361215,1077.635368592,12.02096914,0.0,62.3636019216,0.0,0.0,0.0,0.0,10767.30981051,3.985242738199999,0.0,0.0,0.0,2790.35416912,0.0,82178.97906011
2016-11-22,0.0,0.0,0.0,2391.0527034543,0.0,0.0,75622.13227296,23994.336820496,0.0,0.0,62.41319725,687.0562383480001,12.70034636,0.0,103.039488216,0.0,0.0,0.0,0.0,13262.15958243,4.890115106899999,0.0,0.0,0.0,2168.02975865,0.0,126863.41616969
